,Symbol,Type,Freq,Emp.p_value,q_value
1000000197_Act,OncoSig::AKT-UP.V1-DN,Act,0.5903614457831325,0.909,1.0
1000000025_Act,PID::BCR-5PATHWAY,Act,0.39759036144578314,0.472,1.0
1000000033_Act,PID::CDC42-PATHWAY,Act,0.37349397590361444,0.778,1.0
1000000035_Act,PID::CERAMIDE-PATHWAY,Act,0.37349397590361444,0.234,1.0
1000000040_Act,PID::CXCR4-PATHWAY,Act,0.45180722891566266,0.822,1.0
1000000045_Act,PID::ECADHERIN-NASCENT-AJ-PATHWAY,Act,0.27710843373493976,0.653,1.0
1000000060_Act,PID::ERBB4-PATHWAY,Act,0.29518072289156627,0.462,1.0
1000000062_Act,PID::FAK-PATHWAY,Act,0.45180722891566266,0.208,1.0
1000000066_Act,PID::FGF-PATHWAY,Act,0.40963855421686746,0.264,1.0
1000000072_Act,PID::HDAC-CLASSI-PATHWAY,Act,0.3313253012048193,0.912,1.0
1000000084_Act,PID::IFNG-PATHWAY,Act,0.25301204819277107,0.817,1.0
1000000088_Act,PID::IL1-PATHWAY,Act,0.2289156626506024,0.778,1.0
1000000092_Act,PID::IL2-PI3K-PATHWAY,Act,0.27710843373493976,0.466,1.0
1000000241_Act,OncoSig::CYCLIN-D1-UP.V1-UP,Act,0.6325301204819277,0.666,1.0
1000000097_Act,PID::IL6-7-PATHWAY,Act,0.3855421686746988,0.234,1.0
1000000102_Act,PID::INSULIN-PATHWAY,Act,0.28313253012048195,0.767,1.0
1000000108_Act,PID::INTEGRIN-A4B1-PATHWAY,Act,0.3072289156626506,0.257,1.0
1000000118_Act,PID::MET-PATHWAY,Act,0.463855421686747,0.41,1.0
1000000123_Act,PID::NCADHERIN-PATHWAY,Act,0.3192771084337349,0.202,1.0
1000000130_Act,PID::NFKAPPAB-CANONICAL-PATHWAY,Act,0.1927710843373494,0.538,1.0
1000000139_Act,PID::P73PATHWAY,Act,0.46987951807228917,0.38,1.0
1000000148_Act,PID::PS1-PATHWAY,Act,0.37349397590361444,0.234,1.0
1000000150_Act,PID::RAC1-PATHWAY,Act,0.23493975903614459,0.99,1.0
1000000157_Act,PID::RET-PATHWAY,Act,0.3253012048192771,0.311,1.0
1000000159_Act,PID::RHOA-PATHWAY,Act,0.3614457831325301,0.264,1.0
1000000181_Act,PID::TELOMERASE-PATHWAY,Act,0.39156626506024095,0.621,1.0
1000000185_Act,PID::TNF-PATHWAY,Act,0.3614457831325301,0.307,1.0
1000000100_Act,PID::ILK-PATHWAY,Act,0.3072289156626506,0.613,1.0
1000000242_Act,OncoSig::DCA-UP.V1-DN,Act,0.6265060240963856,0.653,1.0
1000000243_Act,OncoSig::DCA-UP.V1-UP,Act,0.5542168674698795,0.982,1.0
1000000244_Act,OncoSig::E2F1-UP.V1-DN,Act,0.6385542168674698,0.654,1.0
1000000286_Act,OncoSig::KRAS.600.LUNG.BREAST-UP.V1-DN,Act,0.7168674698795181,0.723,1.0
1000000287_Act,OncoSig::KRAS.600.LUNG.BREAST-UP.V1-UP,Act,0.7108433734939759,0.749,1.0
1000000420_Act,hall::NOTCH-SIGNALING,Act,0.25903614457831325,0.496,1.0
1000000289_Act,OncoSig::KRAS.600-UP.V1-UP,Act,0.7349397590361446,0.565,1.0
1000000290_Act,OncoSig::KRAS.AMP.LUNG-UP.V1-DN,Act,0.4939759036144578,0.946,1.0
1000000291_Act,OncoSig::KRAS.AMP.LUNG-UP.V1-UP,Act,0.5240963855421686,0.851,1.0
1000000292_Act,OncoSig::KRAS.BREAST-UP.V1-DN,Act,0.5963855421686747,0.474,1.0
1000000293_Act,OncoSig::KRAS.BREAST-UP.V1-UP,Act,0.5120481927710844,0.904,1.0
1000000019_Act,PID::ATR-PATHWAY,Act,0.25903614457831325,0.708,1.0
1000000295_Act,OncoSig::KRAS.DF.V1-UP,Act,0.6024096385542169,0.852,1.0
1000000296_Act,OncoSig::KRAS.KIDNEY-UP.V1-DN,Act,0.5602409638554217,0.602,1.0
1000000297_Act,OncoSig::KRAS.KIDNEY-UP.V1-UP,Act,0.5662650602409639,0.652,1.0
1000000282_Act,OncoSig::KRAS.300-UP.V1-DN,Act,0.5662650602409639,0.637,1.0
1000000298_Act,OncoSig::KRAS.LUNG.BREAST-UP.V1-DN,Act,0.5903614457831325,0.505,1.0
1000000300_Act,OncoSig::KRAS.LUNG-UP.V1-DN,Act,0.572289156626506,0.612,1.0
1000000301_Act,OncoSig::KRAS.LUNG-UP.V1-UP,Act,0.572289156626506,0.608,1.0
1000000302_Act,OncoSig::KRAS.PROSTATE-UP.V1-DN,Act,0.5542168674698795,0.735,1.0
1000000304_Act,OncoSig::LEF1-UP.V1-DN,Act,0.7108433734939759,0.291,1.0
1000000305_Act,OncoSig::LEF1-UP.V1-UP,Act,0.7228915662650602,0.278,1.0
1000000307_Act,OncoSig::LTE2-UP.V1-UP,Act,0.5843373493975904,0.913,1.0
